"Molecule ChEMBL ID	SMILES#RO5 Violations	label	pIC50	Molwt	LogP	HBA	HBD"
"CHEMBL206648	O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)cn1	0	0	4.008853700008296	271.23199999999997	0.8974999999999997	7	3"
"CHEMBL378572	O=c1c2c(O)cc(O)cc2ncn1-c1ccccc1	0	0	4.121547145602502	254.245	1.7968999999999995	5	2"
"CHEMBL4633886	CC1CN(CCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C1	1	1	9.721246399047173	485.5940000000003	5.860700000000006	3	1"
"CHEMBL4169918	CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@@H](C)N3CCCC3)cc2)Oc2ccc(O)cc21	1	1	9.522878745280336	457.5700000000003	6.025300000000007	5	2"
"CHEMBL4088122	CC(C)c1ccc(N2CCc3cc(O)ccc3[C@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)(F)F)cc1	1	1	6.903089986991943	481.51400000000007	6.4820000000000055	3	2"
"CHEMBL4075184	CC(C)c1ccc(N2CCc3cc(O)ccc3[C@@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)F)cc1	1	0	4.425968732272281	463.52400000000006	6.184800000000006	3	2"
"CHEMBL209269	CCCC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2	0	1	6.2464169411070944	270.37200000000007	4.261300000000004	2	1"
"CHEMBL213950	CCC[C@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O	0	1	6.2182446253475305	296.41	4.507300000000004	2	1"
"CHEMBL192765	CSC1=C(c2ccc(O)cc2)C(=O)c2ccc(O)cc21	0	1	8.508638306165727	284.336	3.525400000000001	4	2"
"CHEMBL192000	N#Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12	0	1	7.017728766960431	279.27	3.9287800000000006	3	2"
"CHEMBL182751	C=Cc1c(Br)c(O)c(Br)c2nc(-c3ccc(O)c(F)c3)oc12	1	1	6.0952844547213205	429.03900000000016	5.2131000000000025	4	2"
"CHEMBL4571261	O=S(=O)(Nc1ccc2cc[nH]c2c1)c1ccc(Br)cc1	0	1	7.644548479873482	351.225	3.731200000000002	2	2"
"CHEMBL4435453	N#Cc1ccc(C(=O)Nc2ccc3cc[nH]c3c2)cc1	0	1	8.619788758288394	261.284	3.291880000000001	2	2"
"CHEMBL4570601	O=C(Nc1ccc2cc[nH]c2c1)c1ccc(F)cc1	0	1	7.158265221025259	254.26399999999998	3.5593000000000012	1	2"
"CHEMBL184367	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3C4CCCC3CC4)cc2)cc1	1	1	9.221848749616356	489.6370000000004	6.460600000000007	6	2"
"CHEMBL368688	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3C4CCC3CC4)cc2)cc1	1	1	9.045757490560677	475.61000000000035	6.070500000000006	6	2"
"CHEMBL359774	OC[C@@H]1CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1	0	1	8.4089353929735	479.5980000000002	4.9004000000000065	7	3"
"CHEMBL203123	C=CCC1(C)Oc2c(ccc(O)c2C)-c2c(C)cc(O)c(C)c21	0	1	6.804100347590767	310.39300000000003	4.873760000000004	3	2"
"CHEMBL204024	Cc1cc(O)cc2c1-c1ccc(O)c(C)c1OC2CC(C)C	0	1	6.202732459169281	298.382	4.861240000000003	3	2"
"CHEMBL362623	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCC3)cc2)cc1	1	1	8.585026652029184	449.57200000000034	5.539500000000006	6	2"
"CHEMBL203402	CCN(c1ccc(O)cc1)S(=O)(=O)c1ccc(O)cc1	0	1	6.5654310959658	293.344	2.3130000000000006	4	2"
"CHEMBL186513	N#Cc1cc(O)cc2nc(-c3ccc(O)cc3)oc12	0	1	6.386158178123932	252.22899999999998	2.7776799999999993	5	2"
"CHEMBL328716	Oc1ccc([C@@H]2Sc3c(ccc(O)c3F)O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1	1	1	9.096910013008056	481.5890000000004	6.068700000000006	6	2"
"CHEMBL77620	Cc1cc(O)cc2c1N=C(c1ccc(O)c(Br)c1)C(C)O2	0	1	6.494850021680094	348.1960000000001	4.070420000000001	4	2"
"CHEMBL4165523	CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC(C)C3)cc2)Oc2ccc(O)cc21	1	1	9.522878745280336	443.5430000000002	5.492700000000006	5	2"
"CHEMBL4163889	COc1cc(C2Oc3c(OC)cc(/C=C/CO)cc3C2CO)ccc1O	0	1	7.208239195987095	358.3900000000001	2.6245000000000007	6	3"
"CHEMBL4792381	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CCN4CCOC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F	2	1	8.698970004336019	860.0919999999998	6.171000000000006	10	2"
"CHEMBL374799	OCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21	0	1	6.3872161432802645	288.73400000000004	3.0546000000000015	4	2"
"CHEMBL222522	C=CCn1nc(-c2ccc(O)cc2C)c2cccc(C(F)(F)F)c21	0	1	7.229147988357855	332.325	4.922120000000003	3	1"
"CHEMBL386502	CC(C)n1nc(-c2ccc(O)cc2)c2cccc(C(F)(F)F)c21	1	1	8.522878745280337	320.314	5.008600000000003	3	1"
"CHEMBL385801	CCCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21	0	1	7.602059991327962	300.78900000000004	4.862400000000003	3	1"
"CHEMBL241300	CC(CCc1ccccc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12	1	1	7.9586073148417755	382.507	5.514900000000004	1	2"
"CHEMBL393982	C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCN3CCCC3)ccc12	2	1	8.040958607678906	525.6930000000003	6.085200000000006	4	3"
"CHEMBL241484	C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCCN3CCCCC3)ccc12	2	1	7.995678626217357	553.7470000000003	6.865400000000007	4	3"
"CHEMBL4165107	CCCCCCCCCCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C	2	1	7.698970004336019	579.9540000000003	11.345039999999987	3	2"
"CHEMBL4173705	CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCCN)c(C)c1	1	1	7.107905397309519	355.52200000000016	5.232840000000005	3	2"
"CHEMBL4176665	CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCC)c(C)c1	1	1	7.397940008672037	340.5070000000001	6.294040000000007	2	1"
"CHEMBL4169456	Brc1ccc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc2c1	1	1	7.133063182268361	402.29500000000013	5.9954000000000045	2	1"
"CHEMBL4648503	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(C(F)F)C3)cc2F)N1CC(C)(C)F	2	1	10.045757490560677	521.5740000000003	6.105900000000006	3	1"
"CHEMBL4171721	BrC1=CN2NC(c3cc4ccccc4n3Cc3ccccc3)=NC2N=C1	0	1	6.268266225617267	406.2870000000001	3.8607000000000022	5	1"
"CHEMBL4640074	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(C[C@H]4C[C@H]4F)C3)cc2F)N1CC(C)(C)F	2	1	9.251811972993801	515.5950000000003	5.951200000000006	3	1"
"CHEMBL4164124	c1ccc2[nH]c(C3=Nc4cccc5cccc(c45)N3)cc2c1	0	1	6.695057317597534	283.33400000000006	4.824900000000002	2	2"
"CHEMBL4160682	Cc1cc(C)c2nc(-c3cc4ccccc4n3Cc3ccccc3)[nH]c2c1	1	1	7.47977856411804	351.45300000000003	5.849740000000005	2	1"
"CHEMBL4164944	Brc1cnc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc2c1	1	1	6.522256702214055	403.2830000000002	5.390400000000004	3	1"
"CHEMBL2313450	C[Si](C)(c1ccccc1)c1ccc(O)cc1	None	0	4.886056647693163	228.367	2.2148000000000003	1	1"
"CHEMBL4552017	O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)[C@H]1C[C@@H]2C=C[C@H]1C2	2	1	9.30102999566398	523.7170000000002	7.137600000000008	3	2"
"CHEMBL4279069	Cc1cc(O)ccc1-c1ccc(-c2ccc(OCCN3CCCC3)cc2C)[se]1	None	1	6.058488567365598	440.44500000000016	4.874640000000006	3	1"
"CHEMBL191841	CSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)ccc21	0	1	7.920818753952375	284.336	3.525400000000001	4	2"
"CHEMBL4169994	CCCCCCCCOC(=O)c1cc(I)c(O)c(I)c1	2	0	4.87942606879415	502.13000000000005	5.118700000000005	3	1"
"CHEMBL4094499	Cc1cccc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1	1	1	8.3767507096021	444.5080000000002	6.344840000000006	5	2"
"CHEMBL4763079	C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cn2)N1CC(F)F	0	1	8.599980364934842	459.5160000000002	3.839100000000003	5	1"
"CHEMBL4174789	CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@@H](C)N3CC[C@H](C)C3)cc2)Oc2ccc(O)cc21	1	1	9.69897000433602	471.59700000000026	6.271300000000007	5	2"
"CHEMBL1548834	O=C(COC(=O)c1ccccc1Oc1ccccc1)NCc1ccco1	0	0	4.746795308640559	351.35800000000006	3.5451000000000015	5	1"
"CHEMBL1327977	O=C(COC(=O)CC1CCCC1)Nc1cc2c(cc1Cl)C(=O)c1ccccc1C2=O	0	0	4.652602845018309	425.86800000000017	4.177400000000003	5	1"
"CHEMBL1312693	COc1ccc2nc3oc(C(=O)N4CCN(c5cccc(C(F)(F)F)c5)CC4)cc3cc2c1	0	0	4.811203651811916	455.43600000000015	4.970800000000004	5	0"
"CHEMBL3189442	COc1ccc(-c2nnc(SC/C(O)=C(/C#N)C(C)=N)o2)cc1	0	0	4.522359350259737	330.369	3.212650000000001	8	2"
"CHEMBL4453442	CC1=C(c2cccc(O)c2)[C@H](c2ccc(OC[C@H](C)N3CC[C@@H](CF)C3)cc2)Oc2ccc(O)cc21	1	1	10.0	489.5870000000003	6.2209000000000065	5	2"
"CHEMBL3828208	CN1CCN(CCOc2ccc(-n3c4c(c5ccc(O)cc5c3=O)C(=O)c3cc(O)ccc3-4)cc2)CC1	0	0	4.9746941347352305	497.55100000000033	3.2395000000000014	8	2"
"CHEMBL4578883	Cc1cc(F)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1	2	1	8.568636235841014	509.57400000000035	6.357820000000006	6	1"
"CHEMBL4447374	Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC[C@@H](CF)C2)cc1	2	1	7.980053318321158	505.6110000000004	6.608820000000006	6	1"
"CHEMBL194772	Oc1ccc(-c2ccc3ccccc3c2)cc1	0	1	6.195179321278838	220.27100000000002	4.212400000000002	1	1"
"CHEMBL4163162	CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCCCC3)cc2)Oc2ccc(O)cc21	1	1	9.69897000433602	457.5700000000003	6.026900000000007	5	2"
"CHEMBL4161455	CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21	1	1	9.397940008672037	457.5700000000002	5.882800000000007	5	2"
"CHEMBL4173984	CC1=C(c2ccc(S(C)(=O)=O)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21	2	1	8.244125144327509	533.6900000000004	5.969200000000007	6	1"
"CHEMBL4167152	CC1=C(c2ccc(F)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21	1	1	9.397940008672037	473.58800000000025	6.704800000000008	4	1"
"CHEMBL4528514	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F	2	1	9.0	503.5840000000003	5.810300000000006	3	1"
"CHEMBL4447306	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@](C)(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F	1	1	8.899974269892137	456.50800000000015	5.802100000000006	2	2"
"CHEMBL4173755	CCCCOC(=O)c1cc(Cl)c(O)c(Cl)c1	0	0	4.257274868695302	263.11999999999995	3.6559000000000026	3	1"
"CHEMBL4088694	Cl.Oc1ccc2c(-c3ccccc3)c3cc4ccccc4cc3nc2c1	1	1	6.531652669587842	357.8400000000001	6.335600000000004	2	1"
"CHEMBL4171348	CCCCOC(=O)c1cc(C)c(O)c(C)c1	0	0	4.4881166390211265	222.28399999999996	2.9659400000000016	3	1"
"CHEMBL3828422	COc1ccc2c(c1)C(=O)c1c-2n(-c2ccc(OCCCN(C)C)cc2)c(=O)c2cc(OC)ccc12	0	0	4.404503778174426	484.5520000000003	4.549800000000004	7	0"
"CHEMBL4161714	CCCCCCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C	2	1	8.309803919971486	523.8460000000003	9.784639999999998	3	2"
"CHEMBL3586190	CCCCCCCCNCCOc1ccc(/C(=C(/CC)c2ccccc2)c2ccc(O)cc2)cc1	1	1	7.275724130399211	471.6850000000002	8.090200000000008	3	2"
"CHEMBL4163000	CCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C	1	1	7.107905397309519	439.68400000000025	7.44404000000001	3	2"
"CHEMBL3667040	C/C=C/C1=CC2=C(CO1)C(=O)[C@]1(C)OC(=O)[C@H](C(O)CCCCC)C1C2	0	0	4.795880017344076	360.4500000000002	3.235100000000002	5	1"
"CHEMBL3774944	COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C	0	1	8.1249387366083	445.5060000000002	4.776800000000004	4	2"
"CHEMBL4516021	Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CCC2)cc1	1	1	8.720105019988361	459.56700000000035	6.023120000000006	6	1"
"CHEMBL4533964	Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1	2	1	8.990124366287839	523.6010000000005	6.8087400000000065	6	1"
"CHEMBL4527655	Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(C)C2)cc1	1	1	8.721246399047171	473.59400000000034	6.269120000000006	6	1"
"CHEMBL1326803	C/C=C/COC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccco1)C2	0	0	4.607719430508593	313.353	3.561720000000002	4	1"
"CHEMBL1485005	CSc1ccc(S(=O)(=O)Nc2cccc(F)c2)cc1	0	0	4.625492140122266	297.37600000000003	3.3484000000000016	3	1"
"CHEMBL1470395	CSC1=N/C(=C\c2ccc(Br)o2)C(=O)S1	0	0	4.655384348103895	304.19	3.375400000000001	5	0"
"CHEMBL3939621	Cl.N#C/C(=C(\c1ccccc1)c1ccc(OCCN2CCOCC2)cc1)c1ccccc1	0	1	6.649751981665838	446.97800000000024	5.302080000000006	4	0"
"CHEMBL180085	COc1ccc2c(c1)CS[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1	1	1	7.886056647693162	445.6280000000004	6.289800000000007	4	0"
"CHEMBL183162	Oc1ccc2c(c1)CO[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1	1	1	8.619788758288394	415.53300000000036	5.270200000000004	4	1"
"CHEMBL185383	O=S1(=O)CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1	1	1	8.698970004336019	513.6370000000002	4.174100000000004	8	2"
"CHEMBL4476031	COC/C=C/C1=C(C)c2cc(O)ccc2O[C@H]1c1ccc(OCCN2CC(CF)C2)cc1	0	1	9.69897000433602	439.52700000000027	4.782100000000004	5	1"
"CHEMBL4578130	CC1=C(C2=CCNCC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21	0	1	7.142667503568732	450.5540000000002	4.499200000000005	5	2"
"CHEMBL4450730	CC1=C(C2CCC(O)CC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21	1	1	9.55284196865778	467.5810000000002	5.130600000000006	5	2"
"CHEMBL4462970	CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc(F)c(O)cc21	1	1	9.236572006437065	481.51400000000024	6.014900000000006	4	1"
"CHEMBL4455953	CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2c(O)cccc21	1	1	10.30102999566398	461.5330000000002	5.442300000000006	5	2"
"CHEMBL183086	CC[C@H](CN1CCCC1)Oc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1	1	1	8.920818753952375	477.62600000000015	6.318100000000008	6	2"
"CHEMBL360978	O=C(c1ccc(N2CCN(C(=O)c3ccccc3[N+](=O)[O-])CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12	2	1	8.446116973356126	579.6340000000004	6.0811000000000055	8	2"
"CHEMBL366928	O=C(c1ccc(N2CCN(C3CCCC3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12	1	1	8.96657624451305	498.64800000000014	6.275100000000007	6	2"
"CHEMBL179852	CC(C)(COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1	1	1	9.154901959985743	477.62600000000026	6.318100000000008	6	2"
"CHEMBL74758	CCC1Oc2cc(O)ccc2N=C1c1ccc(O)cc1	0	1	6.070581074285707	269.29999999999995	3.3896000000000015	4	2"
"CHEMBL91807	Oc1cccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCCCC3)cc2)c1	1	1	8.443697499232712	463.5990000000004	5.929600000000006	6	2"
"CHEMBL364551	COc1c(Br)c(O)c(Br)c2nc(-c3ccc(O)c(F)c3)oc12	0	1	6.252588192113577	433.02700000000016	4.578700000000002	5	2"
"CHEMBL1094732	CC(=O)C1(C(C)=O)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1	1	1	6.614000715861032	472.62500000000034	5.399100000000005	4	2"
"CHEMBL205119	C=Cc1cc(O)cc2c1-c1ccc(O)c(C)c1CC2	0	1	6.619788758288393	252.31299999999996	3.814820000000002	2	2"
"CHEMBL206814	CCCCc1nc2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1	0	1	6.7495799976911055	326.35200000000003	2.8451000000000013	6	3"
"CHEMBL316292	O=C(c1ccccc1)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1	0	1	6.250263684430939	442.5590000000003	4.654700000000004	4	1"
"CHEMBL94225	Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCNC3CCCCCC3)cc2)c1	1	1	8.920818753952375	491.6530000000004	6.756100000000006	6	3"
"CHEMBL93705	Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)c1	1	1	8.387216143280265	463.5990000000004	5.929600000000006	6	2"
"CHEMBL182794	CC(C)[C@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1	1	1	9.30102999566398	491.6530000000003	6.564100000000009	6	2"
"CHEMBL360189	CCCc1cc(-c2noc3cc(O)ccc23)ccc1O	0	1	6.6777807052660805	269.3	3.8585000000000025	4	2"
"CHEMBL189556	Oc1ccc2c(-c3nc4cc(F)c(O)cc4o3)cccc2c1	0	1	6.362510270487489	295.269	4.198300000000002	4	2"
"CHEMBL184202	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4CC4C3)cc2)cc1	1	1	9.154901959985743	461.5830000000003	5.395400000000006	6	2"
"CHEMBL183368	Cc1cc(O)c2cccc(-c3nc4ccc(O)cc4o3)c2c1	0	1	6.787812395596043	291.30600000000004	4.367620000000002	4	2"
"CHEMBL435090	CCCc1cc(O)ccc1-c1noc2cc(O)ccc12	0	1	7.301029995663981	269.29999999999995	3.858500000000002	4	2"
"CHEMBL4584946	O=c1cc(-c2ccccc2)nc2ccc(-c3ccccc3O)cn12	0	0	3.6020599913279625	314.34400000000005	3.7341000000000024	4	1"
"CHEMBL4644486	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC[C@@H](CF)C3)cc2F)N1CC(C)(C)F	2	1	10.045757490560677	517.6110000000003	6.200400000000006	3	1"
"CHEMBL187314	Oc1ccc2cc(-c3nc4ccc(O)cc4o3)ccc2c1	0	1	6.107905397309519	277.27900000000005	4.059200000000002	4	2"
"CHEMBL378581	O=S1(=O)c2ccc(O)cc2CCN1c1ccccc1Cl	0	1	6.049635145623879	309.774	2.7970000000000015	3	1"
"CHEMBL188517	C=Cc1cc(O)cc2nc(-c3c(F)cc(O)cc3F)oc12	0	1	6.603800652904264	289.237	3.8272000000000004	4	2"
"CHEMBL188882	Oc1ccc(-c2noc3cc(O)ccc23)cc1	0	1	6.088842391260022	227.21900000000002	2.9060000000000006	4	2"
"CHEMBL186597	Cc1cc(-c2noc3cc(O)ccc23)c(O)cc1O	0	1	7.187086643357143	257.245	2.9200200000000005	5	3"
"CHEMBL189200	CCCc1cc(-c2noc3cc(O)ccc23)c(CCC)cc1O	0	1	7.657577319177793	311.38100000000003	4.8110000000000035	4	2"
"CHEMBL188458	Oc1ccc2c(-c3ccc4c(Br)c(O)ccc4c3)noc2c1	0	1	6.443697499232713	356.17500000000007	4.8217000000000025	4	2"
"CHEMBL187393	Oc1ccc2c(-c3noc4cc(O)ccc34)cccc2c1	0	1	7.309803919971486	277.27900000000005	4.059200000000002	4	2"
"CHEMBL197757	C=Cc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12	0	1	6.414539270491499	281.286	4.095100000000001	3	2"
"CHEMBL198411	Oc1ccc(-c2cc(Br)c3cc(O)ccc3n2)cc1	0	1	6.673664139071248	316.15400000000005	4.075500000000002	3	2"
"CHEMBL197667	N#Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12	0	1	6.341988603342887	262.26800000000003	3.18468	4	2"
"CHEMBL213457	CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2cccc(F)c2)CCC1=O	0	1	6.356547323513813	346.4050000000001	4.623600000000003	2	1"
"CHEMBL181369	C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OCCN3CCCC3)cc2)[C@H]1c1ccc(O)cc1	1	1	9.045757490560677	463.54900000000026	5.732500000000006	5	2"
"CHEMBL184448	Oc1ccc(-c2cc3cc(O)cc(Cl)c3o2)cc1	0	1	8.167491087293763	260.676	4.164400000000001	3	2"
"CHEMBL360338	CCC(=O)c1cc(O)cc2cc(-c3ccc(O)cc3)oc12	0	1	7.309803919971486	282.295	4.103700000000002	4	2"
"CHEMBL180873	Cc1cccc(C(=O)N2CCN(c3ccc(C(=O)c4c(-c5ccc(O)cc5)sc5cc(O)ccc45)cc3)CC2)c1	2	1	9.568636235841012	548.6640000000001	6.481320000000007	6	2"
"CHEMBL183388	CC[C@@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C1	1	1	9.045757490560677	477.6260000000002	6.175600000000008	6	2"
"CHEMBL359633	C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OC[C@H](C)N3CCCC3)cc2)[C@H]1c1ccc(O)cc1	1	1	9.30102999566398	477.57600000000025	6.121000000000007	5	2"
"CHEMBL3805921	CCCCCCNCCOc1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1	1	1	7.214670164989233	489.63700000000017	6.759200000000007	6	3"
"CHEMBL4647883	COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(O)cc1	0	1	6.102372908709557	313.3090000000001	1.9653999999999998	6	3"
"CHEMBL4643970	COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCOCC2)cc1	0	0	3.9621752494116578	426.4690000000004	1.9707999999999999	8	2"
"CHEMBL187087	Oc1ccc(-c2nc3ccc(O)cc3o2)c(O)c1	0	1	7.086186147616282	243.21800000000002	2.6116	5	3"
"CHEMBL3815076	CCc1ccc2c(c1)C(c1ccc(OCCN3CCOCC3)cc1)Cc1cc(O)cc(C)c1-2	1	1	8.045757490560675	443.5870000000002	5.329020000000006	4	1"
"CHEMBL379821	CCCCC12CCC(=O)C(I)=C1c1ccc(O)cc1C2	0	1	6.9065783148377635	382.24100000000016	4.633900000000004	2	1"
"CHEMBL380469	CCCCC12CCC(=O)C(c3ccccc3)=C1c1ccc(O)cc1C2	1	1	7.387216143280264	332.4430000000001	5.398600000000005	2	1"
"CHEMBL188528	Oc1ccc(-c2nc3cc(O)cc(Br)c3o2)cc1	0	1	6.809668301829707	306.11500000000007	3.6685000000000008	4	2"
"CHEMBL186643	Oc1cc(/C=C\F)c2oc(-c3ccc(O)c(F)c3)nc2c1	0	1	6.424812155072338	289.237	3.9853000000000014	4	2"
"CHEMBL363963	C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3F)oc12	0	1	6.324221658325914	289.237	3.8272	4	2"
"CHEMBL184372	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCC(O)CC3)cc2)cc1	0	1	8.744727494896694	479.59800000000035	4.900400000000006	7	3"
"CHEMBL195217	Oc1cccc(-c2ccc3cc(O)ccc3c2)c1	0	1	6.638272163982407	236.27	3.918000000000002	2	2"
"CHEMBL191715	Oc1ccc(-c2ccc3ccc(O)cc3c2)cc1	0	1	6.354577730650908	236.27	3.918000000000002	2	2"
"CHEMBL185114	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC[C@@H](O)C3)cc2)cc1	0	1	8.769551078621726	465.5710000000003	4.510300000000005	7	3"
"CHEMBL360802	OC[C@H]1CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1	0	1	8.698970004336019	479.5980000000002	4.9004000000000065	7	3"
"CHEMBL4246725	CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NC/C=C/CCC[C@@H]3C[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]4(C)[C@H]3O)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O	4	1	7.096910013008057	898.151	6.927000000000009	11	6"
